full-key,sparse-key,x,y,z,qw,qx,qy,qz
6989586621679009843,6989586621679009843,0,0,0,1,0,0,0
6989586621679009842,6989586621679009842,0,0,0,1,0,0,0
6989586621679009841,6989586621679009841,0,0,0,1,0,0,0
6989586621679009840,6989586621679009840,0,0,0,1,0,0,0
6989586621679009839,6989586621679009839,0,0,0,1,0,0,0
6989586621679009838,6989586621679009838,0,0,0,1,0,0,0
6989586621679009837,6989586621679009837,0,0,0,1,0,0,0
6989586621679009836,6989586621679009836,0,0,0,1,0,0,0
6989586621679009835,6989586621679009835,0,0,0,1,0,0,0
6989586621679009834,6989586621679009834,0,0,0,1,0,0,0
6989586621679009833,6989586621679009833,0,0,0,1,0,0,0
6989586621679009832,6989586621679009832,0,0,0,1,0,0,0
6989586621679009831,6989586621679009831,0,0,0,1,0,0,0
6989586621679009830,6989586621679009830,0,0,0,1,0,0,0
6989586621679009829,6989586621679009829,0,0,0,1,0,0,0
6989586621679009828,6989586621679009828,0,0,0,1,0,0,0
6989586621679009827,6989586621679009827,0,0,0,1,0,0,0
6989586621679009826,6989586621679009826,0,0,0,1,0,0,0
6989586621679009825,6989586621679009825,0,0,0,1,0,0,0
6989586621679009824,6989586621679009824,0,0,0,1,0,0,0
6989586621679009823,6989586621679009823,0,0,0,1,0,0,0
6989586621679009822,6989586621679009822,0,0,0,1,0,0,0
6989586621679009821,6989586621679009821,0,0,0,1,0,0,0
6989586621679009804,6989586621679009804,0,0,0,1,0,0,0
6989586621679009803,6989586621679009803,0,0,0,1,0,0,0
6989586621679009802,6989586621679009802,0,0,0,1,0,0,0
6989586621679009801,6989586621679009801,0,0,0,1,0,0,0
6989586621679009800,6989586621679009800,0,0,0,1,0,0,0
6989586621679009799,6989586621679009799,0,0,0,1,0,0,0
6989586621679009798,6989586621679009798,0,0,0,1,0,0,0
6989586621679009797,6989586621679009797,0,0,0,1,0,0,0
6989586621679009796,6989586621679009796,0,0,0,1,0,0,0
6989586621679009795,6989586621679009795,0,0,0,1,0,0,0
6989586621679009794,6989586621679009794,0,0,0,1,0,0,0
6989586621679009793,6989586621679009793,0,0,0,1,0,0,0
6989586621679009792,6989586621679009792,0,0,0,1,0,0,0
6989586621679009805,6989586621679009805,0,0,0,1,0,0,0
6989586621679009806,6989586621679009806,0,0,0,1,0,0,0
6989586621679009807,6989586621679009807,0,0,0,1,0,0,0
6989586621679009808,6989586621679009808,0,0,0,1,0,0,0
6989586621679009809,6989586621679009809,0,0,0,1,0,0,0
6989586621679009810,6989586621679009810,0,0,0,1,0,0,0
6989586621679009811,6989586621679009811,0,0,0,1,0,0,0
6989586621679009812,6989586621679009812,0,0,0,1,0,0,0
6989586621679009813,6989586621679009813,0,0,0,1,0,0,0
6989586621679009814,6989586621679009814,0,0,0,1,0,0,0
6989586621679009815,6989586621679009815,0,0,0,1,0,0,0
6989586621679009816,6989586621679009816,0,0,0,1,0,0,0
6989586621679009817,6989586621679009817,0,0,0,1,0,0,0
6989586621679009818,6989586621679009818,0,0,0,1,0,0,0
6989586621679009819,6989586621679009819,0,0,0,1,0,0,0
6989586621679009820,6989586621679009820,0,0,0,1,0,0,0
6989586621679009851,6989586621679009851,0,0,0,1,0,0,0
6989586621679009852,6989586621679009852,0,0,0,1,0,0,0
6989586621679009853,6989586621679009853,0,0,0,1,0,0,0
6989586621679009854,6989586621679009854,0,0,0,1,0,0,0
6989586621679009855,6989586621679009855,0,0,0,1,0,0,0
6989586621679009856,6989586621679009856,0,0,0,1,0,0,0
6989586621679009857,6989586621679009857,0,0,0,1,0,0,0
6989586621679009858,6989586621679009858,0,0,0,1,0,0,0
6989586621679009859,6989586621679009859,0,0,0,1,0,0,0
6989586621679009860,6989586621679009860,0,0,0,1,0,0,0
6989586621679009861,6989586621679009861,0,0,0,1,0,0,0
6989586621679009862,6989586621679009862,0,0,0,1,0,0,0
6989586621679009863,6989586621679009863,0,0,0,1,0,0,0
6989586621679009864,6989586621679009864,0,0,0,1,0,0,0
6989586621679009865,6989586621679009865,0,0,0,1,0,0,0
6989586621679009866,6989586621679009866,0,0,0,1,0,0,0
6989586621679009867,6989586621679009867,0,0,0,1,0,0,0
6989586621679009868,6989586621679009868,0,0,0,1,0,0,0
6989586621679009869,6989586621679009869,0,0,0,1,0,0,0
6989586621679009870,6989586621679009870,0,0,0,1,0,0,0
6989586621679009871,6989586621679009871,0,0,0,1,0,0,0
6989586621679009872,6989586621679009872,0,0,0,1,0,0,0
6989586621679009873,6989586621679009873,0,0,0,1,0,0,0
6989586621679009874,6989586621679009874,0,0,0,1,0,0,0
6989586621679009875,6989586621679009875,0,0,0,1,0,0,0
6989586621679009876,6989586621679009876,0,0,0,1,0,0,0
6989586621679009877,6989586621679009877,0,0,0,1,0,0,0
6989586621679009878,6989586621679009878,0,0,0,1,0,0,0
6989586621679009879,6989586621679009879,0,0,0,1,0,0,0
6989586621679009880,6989586621679009880,0,0,0,1,0,0,0
6989586621679009881,6989586621679009881,0,0,0,1,0,0,0
6989586621679009882,6989586621679009882,0,0,0,1,0,0,0
6989586621679009883,6989586621679009883,0,0,0,1,0,0,0
6989586621679009884,6989586621679009884,0,0,0,1,0,0,0
6989586621679009885,6989586621679009885,0,0,0,1,0,0,0
6989586621679009886,6989586621679009886,0,0,0,1,0,0,0
6989586621679009887,6989586621679009887,0,0,0,1,0,0,0
6989586621679009888,6989586621679009888,0,0,0,1,0,0,0
6989586621679009889,6989586621679009889,0,0,0,1,0,0,0
6989586621679009890,6989586621679009890,0,0,0,1,0,0,0
6989586621679009891,6989586621679009891,0,0,0,1,0,0,0
6989586621679009892,6989586621679009892,0,0,0,1,0,0,0
6989586621679009893,6989586621679009893,0,0,0,1,0,0,0
6989586621679009894,6989586621679009894,0,0,0,1,0,0,0
6989586621679009895,6989586621679009895,0,0,0,1,0,0,0
6989586621679009896,6989586621679009896,0,0,0,1,0,0,0
6989586621679009897,6989586621679009897,0,0,0,1,0,0,0
6989586621679009898,6989586621679009898,0,0,0,1,0,0,0
6989586621679009899,6989586621679009899,0,0,0,1,0,0,0
6989586621679009900,6989586621679009900,0,0,0,1,0,0,0
6989586621679009901,6989586621679009901,0,0,0,1,0,0,0
6989586621679009902,6989586621679009902,0,0,0,1,0,0,0
6989586621679009903,6989586621679009903,0,0,0,1,0,0,0
6989586621679009904,6989586621679009904,0,0,0,1,0,0,0
6989586621679009905,6989586621679009905,0,0,0,1,0,0,0
6989586621679009906,6989586621679009906,0,0,0,1,0,0,0
6989586621679009907,6989586621679009907,0,0,0,1,0,0,0
6989586621679009908,6989586621679009908,0,0,0,1,0,0,0
6989586621679009909,6989586621679009909,0,0,0,1,0,0,0
6989586621679009910,6989586621679009910,0,0,0,1,0,0,0
6989586621679009911,6989586621679009911,0,0,0,1,0,0,0
6989586621679009912,6989586621679009912,0,0,0,1,0,0,0
6989586621679009913,6989586621679009913,0,0,0,1,0,0,0
6989586621679009914,6989586621679009914,0,0,0,1,0,0,0
6989586621679009915,6989586621679009915,0,0,0,1,0,0,0
6989586621679009916,6989586621679009916,0,0,0,1,0,0,0
6989586621679009917,6989586621679009917,0,0,0,1,0,0,0
6989586621679009918,6989586621679009918,0,0,0,1,0,0,0
6989586621679010049,6989586621679010049,0,0,0,1,0,0,0
6989586621679010050,6989586621679010050,0,0,0,1,0,0,0
6989586621679010051,6989586621679010051,0,0,0,1,0,0,0
6989586621679010052,6989586621679010052,0,0,0,1,0,0,0
6989586621679010053,6989586621679010053,0,0,0,1,0,0,0
6989586621679010054,6989586621679010054,0,0,0,1,0,0,0
6989586621679010055,6989586621679010055,0,0,0,1,0,0,0
6989586621679010056,6989586621679010056,0,0,0,1,0,0,0
6989586621679010057,6989586621679010057,0,0,0,1,0,0,0
6989586621679010058,6989586621679010058,0,0,0,1,0,0,0
6989586621679010059,6989586621679010059,0,0,0,1,0,0,0
6989586621679010060,6989586621679010060,0,0,0,1,0,0,0
6989586621679010061,6989586621679010061,0,0,0,1,0,0,0
6989586621679010062,6989586621679010062,0,0,0,1,0,0,0
6989586621679010063,6989586621679010063,0,0,0,1,0,0,0
6989586621679010064,6989586621679010064,0,0,0,1,0,0,0
6989586621679010065,6989586621679010065,0,0,0,1,0,0,0
6989586621679010066,6989586621679010066,0,0,0,1,0,0,0
6989586621679010067,6989586621679010067,0,0,0,1,0,0,0
6989586621679010068,6989586621679010068,0,0,0,1,0,0,0
6989586621679010069,6989586621679010069,0,0,0,1,0,0,0
6989586621679010070,6989586621679010070,0,0,0,1,0,0,0
6989586621679010071,6989586621679010071,0,0,0,1,0,0,0
6989586621679010072,6989586621679010072,0,0,0,1,0,0,0
6989586621679010073,6989586621679010073,0,0,0,1,0,0,0
6989586621679010074,6989586621679010074,0,0,0,1,0,0,0
6989586621679010075,6989586621679010075,0,0,0,1,0,0,0
6989586621679010076,6989586621679010076,0,0,0,1,0,0,0
6989586621679010077,6989586621679010077,0,0,0,1,0,0,0
6989586621679010078,6989586621679010078,0,0,0,1,0,0,0
6989586621679010079,6989586621679010079,0,0,0,1,0,0,0
6989586621679010080,6989586621679010080,0,0,0,1,0,0,0
6989586621679010081,6989586621679010081,0,0,0,1,0,0,0
6989586621679010082,6989586621679010082,0,0,0,1,0,0,0
6989586621679010083,6989586621679010083,0,0,0,1,0,0,0
6989586621679010084,6989586621679010084,0,0,0,1,0,0,0
6989586621679010085,6989586621679010085,0,0,0,1,0,0,0
6989586621679010086,6989586621679010086,0,0,0,1,0,0,0
6989586621679010087,6989586621679010087,0,0,0,1,0,0,0
6989586621679010088,6989586621679010088,0,0,0,1,0,0,0
6989586621679010089,6989586621679010089,0,0,0,1,0,0,0
6989586621679010090,6989586621679010090,0,0,0,1,0,0,0
6989586621679010091,6989586621679010091,0,0,0,1,0,0,0
6989586621679010092,6989586621679010092,0,0,0,1,0,0,0
6989586621679010093,6989586621679010093,0,0,0,1,0,0,0
6989586621679010094,6989586621679010094,0,0,0,1,0,0,0
6989586621679010095,6989586621679010095,0,0,0,1,0,0,0
6989586621679010096,6989586621679010096,0,0,0,1,0,0,0
6989586621679010097,6989586621679010097,0,0,0,1,0,0,0
6989586621679010098,6989586621679010098,0,0,0,1,0,0,0
6989586621679010099,6989586621679010099,0,0,0,1,0,0,0
6989586621679010100,6989586621679010100,0,0,0,1,0,0,0
6989586621679010101,6989586621679010101,0,0,0,1,0,0,0
6989586621679010102,6989586621679010102,0,0,0,1,0,0,0
6989586621679010103,6989586621679010103,0,0,0,1,0,0,0
6989586621679010104,6989586621679010104,0,0,0,1,0,0,0
6989586621679010105,6989586621679010105,0,0,0,1,0,0,0
6989586621679010106,6989586621679010106,0,0,0,1,0,0,0
6989586621679010107,6989586621679010107,0,0,0,1,0,0,0
6989586621679010108,6989586621679010108,0,0,0,1,0,0,0
6989586621679010109,6989586621679010109,0,0,0,1,0,0,0
6989586621679010110,6989586621679010110,0,0,0,1,0,0,0
6989586621679010111,6989586621679010111,0,0,0,1,0,0,0
6989586621679010112,6989586621679010112,0,0,0,1,0,0,0
6989586621679010113,6989586621679010113,0,0,0,1,0,0,0
6989586621679010114,6989586621679010114,0,0,0,1,0,0,0
6989586621679010115,6989586621679010115,0,0,0,1,0,0,0
6989586621679010116,6989586621679010116,0,0,0,1,0,0,0
6989586621679010117,6989586621679010117,0,0,0,1,0,0,0
6989586621679010118,6989586621679010118,0,0,0,1,0,0,0
6989586621679010119,6989586621679010119,0,0,0,1,0,0,0
6989586621679010120,6989586621679010120,0,0,0,1,0,0,0
6989586621679010121,6989586621679010121,0,0,0,1,0,0,0
6989586621679010122,6989586621679010122,0,0,0,1,0,0,0
6989586621679010123,6989586621679010123,0,0,0,1,0,0,0
6989586621679010124,6989586621679010124,0,0,0,1,0,0,0
6989586621679010125,6989586621679010125,0,0,0,1,0,0,0
6989586621679010126,6989586621679010126,0,0,0,1,0,0,0
6989586621679010127,6989586621679010127,0,0,0,1,0,0,0
6989586621679010128,6989586621679010128,0,0,0,1,0,0,0
6989586621679010129,6989586621679010129,0,0,0,1,0,0,0
6989586621679010130,6989586621679010130,0,0,0,1,0,0,0
6989586621679010131,6989586621679010131,0,0,0,1,0,0,0
6989586621679010132,6989586621679010132,0,0,0,1,0,0,0
6989586621679010133,6989586621679010133,0,0,0,1,0,0,0
6989586621679010134,6989586621679010134,0,0,0,1,0,0,0
6989586621679010135,6989586621679010135,0,0,0,1,0,0,0
6989586621679010136,6989586621679010136,0,0,0,1,0,0,0
6989586621679010137,6989586621679010137,0,0,0,1,0,0,0
6989586621679010138,6989586621679010138,0,0,0,1,0,0,0
6989586621679010139,6989586621679010139,0,0,0,1,0,0,0
6989586621679010140,6989586621679010140,0,0,0,1,0,0,0
6989586621679010141,6989586621679010141,0,0,0,1,0,0,0
6989586621679010142,6989586621679010142,0,0,0,1,0,0,0
6989586621679010143,6989586621679010143,0,0,0,1,0,0,0
6989586621679010144,6989586621679010144,0,0,0,1,0,0,0
6989586621679010145,6989586621679010145,0,0,0,1,0,0,0
6989586621679010146,6989586621679010146,0,0,0,1,0,0,0
6989586621679010147,6989586621679010147,0,0,0,1,0,0,0
6989586621679010148,6989586621679010148,0,0,0,1,0,0,0
6989586621679010149,6989586621679010149,0,0,0,1,0,0,0
6989586621679010150,6989586621679010150,0,0,0,1,0,0,0
6989586621679010151,6989586621679010151,0,0,0,1,0,0,0
6989586621679010152,6989586621679010152,0,0,0,1,0,0,0
6989586621679010153,6989586621679010153,0,0,0,1,0,0,0
6989586621679010154,6989586621679010154,0,0,0,1,0,0,0
6989586621679010155,6989586621679010155,0,0,0,1,0,0,0
6989586621679010156,6989586621679010156,0,0,0,1,0,0,0
6989586621679010157,6989586621679010157,0,0,0,1,0,0,0
6989586621679010158,6989586621679010158,0,0,0,1,0,0,0
6989586621679010159,6989586621679010159,0,0,0,1,0,0,0
6989586621679010160,6989586621679010160,0,0,0,1,0,0,0
6989586621679010161,6989586621679010161,0,0,0,1,0,0,0
6989586621679010162,6989586621679010162,0,0,0,1,0,0,0
6989586621679010163,6989586621679010163,0,0,0,1,0,0,0
6989586621679010164,6989586621679010164,0,0,0,1,0,0,0
6989586621679010165,6989586621679010165,0,0,0,1,0,0,0
6989586621679010166,6989586621679010166,0,0,0,1,0,0,0
6989586621679010167,6989586621679010167,0,0,0,1,0,0,0
6989586621679010168,6989586621679010168,0,0,0,1,0,0,0
6989586621679010169,6989586621679010169,0,0,0,1,0,0,0
6989586621679010170,6989586621679010170,0,0,0,1,0,0,0
6989586621679010171,6989586621679010171,0,0,0,1,0,0,0
6989586621679010172,6989586621679010172,0,0,0,1,0,0,0
6989586621679010173,6989586621679010173,0,0,0,1,0,0,0
6989586621679010174,6989586621679010174,0,0,0,1,0,0,0
6989586621679010175,6989586621679010175,0,0,0,1,0,0,0
6989586621679010176,6989586621679010176,0,0,0,1,0,0,0
6989586621679010177,6989586621679010177,0,0,0,1,0,0,0
6989586621679010178,6989586621679010178,0,0,0,1,0,0,0
6989586621679010179,6989586621679010179,0,0,0,1,0,0,0
6989586621679010180,6989586621679010180,0,0,0,1,0,0,0
6989586621679010181,6989586621679010181,0,0,0,1,0,0,0
6989586621679010182,6989586621679010182,0,0,0,1,0,0,0
6989586621679010183,6989586621679010183,0,0,0,1,0,0,0
6989586621679010184,6989586621679010184,0,0,0,1,0,0,0
6989586621679010185,6989586621679010185,0,0,0,1,0,0,0
6989586621679010186,6989586621679010186,0,0,0,1,0,0,0
6989586621679010187,6989586621679010187,0,0,0,1,0,0,0
6989586621679010188,6989586621679010188,0,0,0,1,0,0,0
6989586621679010189,6989586621679010189,0,0,0,1,0,0,0
6989586621679010190,6989586621679010190,0,0,0,1,0,0,0
6989586621679010191,6989586621679010191,0,0,0,1,0,0,0
6989586621679010192,6989586621679010192,0,0,0,1,0,0,0
6989586621679010193,6989586621679010193,0,0,0,1,0,0,0
6989586621679010194,6989586621679010194,0,0,0,1,0,0,0
6989586621679010195,6989586621679010195,0,0,0,1,0,0,0
6989586621679010196,6989586621679010196,0,0,0,1,0,0,0
6989586621679010197,6989586621679010197,0,0,0,1,0,0,0
6989586621679010198,6989586621679010198,0,0,0,1,0,0,0
6989586621679010199,6989586621679010199,0,0,0,1,0,0,0
6989586621679010200,6989586621679010200,0,0,0,1,0,0,0
6989586621679010201,6989586621679010201,0,0,0,1,0,0,0
6989586621679010202,6989586621679010202,0,0,0,1,0,0,0
6989586621679010203,6989586621679010203,0,0,0,1,0,0,0
6989586621679010204,6989586621679010204,0,0,0,1,0,0,0
6989586621679010205,6989586621679010205,0,0,0,1,0,0,0
6989586621679010206,6989586621679010206,0,0,0,1,0,0,0
6989586621679010207,6989586621679010207,0,0,0,1,0,0,0
6989586621679010208,6989586621679010208,0,0,0,1,0,0,0
6989586621679010209,6989586621679010209,0,0,0,1,0,0,0
6989586621679010210,6989586621679010210,0,0,0,1,0,0,0
6989586621679010211,6989586621679010211,0,0,0,1,0,0,0
6989586621679010212,6989586621679010212,0,0,0,1,0,0,0
6989586621679010213,6989586621679010213,0,0,0,1,0,0,0
6989586621679010214,6989586621679010214,0,0,0,1,0,0,0
6989586621679010215,6989586621679010215,0,0,0,1,0,0,0
6989586621679010216,6989586621679010216,0,0,0,1,0,0,0
6989586621679010217,6989586621679010217,0,0,0,1,0,0,0
6989586621679010218,6989586621679010218,0,0,0,1,0,0,0
6989586621679010219,6989586621679010219,0,0,0,1,0,0,0
6989586621679010220,6989586621679010220,0,0,0,1,0,0,0
6989586621679010221,6989586621679010221,0,0,0,1,0,0,0
6989586621679010222,6989586621679010222,0,0,0,1,0,0,0
6989586621679010223,6989586621679010223,0,0,0,1,0,0,0
6989586621679010224,6989586621679010224,0,0,0,1,0,0,0
6989586621679010225,6989586621679010225,0,0,0,1,0,0,0
6989586621679010226,6989586621679010226,0,0,0,1,0,0,0
6989586621679010227,6989586621679010227,0,0,0,1,0,0,0
6989586621679010228,6989586621679010228,0,0,0,1,0,0,0
6989586621679010229,6989586621679010229,0,0,0,1,0,0,0
6989586621679010230,6989586621679010230,0,0,0,1,0,0,0
6989586621679010231,6989586621679010231,0,0,0,1,0,0,0
6989586621679010232,6989586621679010232,0,0,0,1,0,0,0
6989586621679010233,6989586621679010233,0,0,0,1,0,0,0
6989586621679010234,6989586621679010234,0,0,0,1,0,0,0
6989586621679010235,6989586621679010235,0,0,0,1,0,0,0
6989586621679010236,6989586621679010236,0,0,0,1,0,0,0
6989586621679010237,6989586621679010237,0,0,0,1,0,0,0
6989586621679010238,6989586621679010238,0,0,0,1,0,0,0
6989586621679010239,6989586621679010239,0,0,0,1,0,0,0
6989586621679010240,6989586621679010240,0,0,0,1,0,0,0
6989586621679010241,6989586621679010241,0,0,0,1,0,0,0
6989586621679010242,6989586621679010242,0,0,0,1,0,0,0
6989586621679010243,6989586621679010243,0,0,0,1,0,0,0
6989586621679010244,6989586621679010244,0,0,0,1,0,0,0
6989586621679010245,6989586621679010245,0,0,0,1,0,0,0
6989586621679010246,6989586621679010246,0,0,0,1,0,0,0
6989586621679010247,6989586621679010247,0,0,0,1,0,0,0
6989586621679010248,6989586621679010248,0,0,0,1,0,0,0
6989586621679010249,6989586621679010249,0,0,0,1,0,0,0
6989586621679010250,6989586621679010250,0,0,0,1,0,0,0
6989586621679010251,6989586621679010251,0,0,0,1,0,0,0
6989586621679010252,6989586621679010252,0,0,0,1,0,0,0
6989586621679010253,6989586621679010253,0,0,0,1,0,0,0
6989586621679010254,6989586621679010254,0,0,0,1,0,0,0
6989586621679010255,6989586621679010255,0,0,0,1,0,0,0
6989586621679010256,6989586621679010256,0,0,0,1,0,0,0
6989586621679010257,6989586621679010257,0,0,0,1,0,0,0
6989586621679010258,6989586621679010258,0,0,0,1,0,0,0
6989586621679010259,6989586621679010259,0,0,0,1,0,0,0
6989586621679010260,6989586621679010260,0,0,0,1,0,0,0
6989586621679010261,6989586621679010261,0,0,0,1,0,0,0
6989586621679010262,6989586621679010262,0,0,0,1,0,0,0
6989586621679010263,6989586621679010263,0,0,0,1,0,0,0
6989586621679010264,6989586621679010264,0,0,0,1,0,0,0
6989586621679010265,6989586621679010265,0,0,0,1,0,0,0
6989586621679010266,6989586621679010266,0,0,0,1,0,0,0
6989586621679010267,6989586621679010267,0,0,0,1,0,0,0
6989586621679010268,6989586621679010268,0,0,0,1,0,0,0
6989586621679010269,6989586621679010269,0,0,0,1,0,0,0
6989586621679010270,6989586621679010270,0,0,0,1,0,0,0
6989586621679010271,6989586621679010271,0,0,0,1,0,0,0
6989586621679010272,6989586621679010272,0,0,0,1,0,0,0
6989586621679010273,6989586621679010273,0,0,0,1,0,0,0
6989586621679010274,6989586621679010274,0,0,0,1,0,0,0
6989586621679010275,6989586621679010275,0,0,0,1,0,0,0
6989586621679010276,6989586621679010276,0,0,0,1,0,0,0
6989586621679010277,6989586621679010277,0,0,0,1,0,0,0
6989586621679010278,6989586621679010278,0,0,0,1,0,0,0
6989586621679010279,6989586621679010279,0,0,0,1,0,0,0
6989586621679010280,6989586621679010280,0,0,0,1,0,0,0
6989586621679010281,6989586621679010281,0,0,0,1,0,0,0
6989586621679010282,6989586621679010282,0,0,0,1,0,0,0
6989586621679010283,6989586621679010283,0,0,0,1,0,0,0
6989586621679010284,6989586621679010284,0,0,0,1,0,0,0
6989586621679010285,6989586621679010285,0,0,0,1,0,0,0
6989586621679010286,6989586621679010286,0,0,0,1,0,0,0
6989586621679010287,6989586621679010287,0,0,0,1,0,0,0
6989586621679010288,6989586621679010288,0,0,0,1,0,0,0
6989586621679010289,6989586621679010289,0,0,0,1,0,0,0
6989586621679010290,6989586621679010290,0,0,0,1,0,0,0
6989586621679010291,6989586621679010291,0,0,0,1,0,0,0
6989586621679010292,6989586621679010292,0,0,0,1,0,0,0
6989586621679010293,6989586621679010293,0,0,0,1,0,0,0
6989586621679010294,6989586621679010294,0,0,0,1,0,0,0
6989586621679010295,6989586621679010295,0,0,0,1,0,0,0
6989586621679010296,6989586621679010296,0,0,0,1,0,0,0
6989586621679010297,6989586621679010297,0,0,0,1,0,0,0
6989586621679010298,6989586621679010298,0,0,0,1,0,0,0
6989586621679010299,6989586621679010299,0,0,0,1,0,0,0
6989586621679010300,6989586621679010300,0,0,0,1,0,0,0
6989586621679010301,6989586621679010301,0,0,0,1,0,0,0
6989586621679010302,6989586621679010302,0,0,0,1,0,0,0
6989586621679010303,6989586621679010303,0,0,0,1,0,0,0
6989586621679010304,6989586621679010304,0,0,0,1,0,0,0
6989586621679010305,6989586621679010305,0,0,0,1,0,0,0
6989586621679010306,6989586621679010306,0,0,0,1,0,0,0
6989586621679010307,6989586621679010307,0,0,0,1,0,0,0
6989586621679010308,6989586621679010308,0,0,0,1,0,0,0
6989586621679010309,6989586621679010309,0,0,0,1,0,0,0
6989586621679010310,6989586621679010310,0,0,0,1,0,0,0
6989586621679010311,6989586621679010311,0,0,0,1,0,0,0
6989586621679010312,6989586621679010312,0,0,0,1,0,0,0
6989586621679010313,6989586621679010313,0,0,0,1,0,0,0
6989586621679010314,6989586621679010314,0,0,0,1,0,0,0
6989586621679010315,6989586621679010315,0,0,0,1,0,0,0
6989586621679010316,6989586621679010316,0,0,0,1,0,0,0
6989586621679010317,6989586621679010317,0,0,0,1,0,0,0
6989586621679010318,6989586621679010318,0,0,0,1,0,0,0
6989586621679010319,6989586621679010319,0,0,0,1,0,0,0
6989586621679010320,6989586621679010320,0,0,0,1,0,0,0
6989586621679010321,6989586621679010321,0,0,0,1,0,0,0
6989586621679010322,6989586621679010322,0,0,0,1,0,0,0
6989586621679010323,6989586621679010323,0,0,0,1,0,0,0
6989586621679010324,6989586621679010324,0,0,0,1,0,0,0
6989586621679010325,6989586621679010325,0,0,0,1,0,0,0
6989586621679010326,6989586621679010326,0,0,0,1,0,0,0
6989586621679010327,6989586621679010327,0,0,0,1,0,0,0
6989586621679010328,6989586621679010328,0,0,0,1,0,0,0
6989586621679010329,6989586621679010329,0,0,0,1,0,0,0
6989586621679010330,6989586621679010330,0,0,0,1,0,0,0
6989586621679010331,6989586621679010331,0,0,0,1,0,0,0
6989586621679010332,6989586621679010332,0,0,0,1,0,0,0
