nodes_active,nodes_removed,nodes_merged,nodes_w_parents,nodes_w_children,edges
30,162,0,30,0,0
31,162,0,31,0,0
31,163,0,31,0,0
31,164,0,31,0,0
31,165,0,31,0,0
31,166,0,31,0,0
31,167,0,31,0,0
31,167,0,31,0,0
31,167,0,31,0,0
31,167,0,31,0,0
31,167,0,31,0,0
31,167,0,31,0,0
32,167,0,32,0,0
33,168,0,33,0,0
33,170,0,33,0,0
33,172,0,33,0,0
33,173,0,33,0,0
33,174,0,33,0,0
34,175,0,34,0,0
34,177,0,34,0,0
33,179,0,33,0,0
33,180,0,33,0,0
34,181,0,34,0,0
33,182,0,33,0,0
34,182,0,34,0,0
36,183,0,36,0,0
36,186,0,36,0,0
35,189,0,35,0,0
35,190,0,35,0,0
35,191,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
35,192,0,35,0,0
36,192,0,36,0,0
36,193,0,36,0,0
36,194,0,36,0,0
36,195,0,36,0,0
36,196,0,36,0,0
37,196,0,37,0,0
37,196,0,37,0,0
38,196,0,38,0,0
38,197,0,38,0,0
38,198,0,38,0,0
38,199,0,38,0,0
38,200,0,38,0,0
38,201,0,38,0,0
38,202,0,38,0,0
38,203,0,38,0,0
38,204,0,38,0,0
38,205,0,38,0,0
38,205,0,38,0,0
38,206,0,38,0,0
38,207,0,38,0,0
38,208,0,38,0,0
38,208,0,38,0,0
38,208,0,38,0,0
38,208,0,38,0,0
38,209,0,38,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
39,209,0,39,0,0
40,209,0,40,0,0
40,210,0,40,0,0
40,210,0,40,0,0
40,210,0,40,0,0
40,211,0,40,0,0
40,211,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
40,212,0,40,0,0
41,212,0,41,0,0
41,213,0,41,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
40,214,0,40,0,0
41,214,0,41,0,0
42,215,0,42,0,0
41,217,0,41,0,0
41,218,0,41,0,0
41,219,0,41,0,0
41,220,0,41,0,0
41,221,0,41,0,0
41,221,0,41,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
42,221,0,42,0,0
43,221,0,43,0,0
43,222,0,43,0,0
43,223,0,43,0,0
43,224,0,43,0,0
43,225,0,43,0,0
43,226,0,43,0,0
43,226,0,43,0,0
43,227,0,43,0,0
43,227,0,43,0,0
43,228,0,43,0,0
43,229,0,43,0,0
43,229,0,43,0,0
43,229,0,43,0,0
44,229,0,44,0,0
45,229,0,45,0,0
45,229,0,45,0,0
45,230,0,45,0,0
44,231,0,44,0,0
44,231,0,44,0,0
45,231,0,45,0,0
46,232,0,46,0,0
47,232,0,47,0,0
46,233,0,46,0,0
46,233,0,46,0,0
46,233,0,46,0,0
49,233,0,49,0,0
49,235,0,49,0,0
49,236,0,49,0,0
49,238,0,49,0,0
48,240,0,48,0,0
